Date,Close,High,Low,Open,Volume,Log_Return
1998-12-22,11.909107208251951,12.07749536478014,11.8103969095975,12.042656435843272,601000,
1998-12-23,12.193618774414062,12.193618774414062,11.94974639892578,12.170392833891368,676600,0.023609344588949966
1998-12-24,12.147171974182127,12.193623874657012,12.100720073707246,12.193623874657012,487400,-0.003816380255310232
1998-12-28,12.182010650634766,12.332979324093538,12.112332801346104,12.332979324093538,618600,0.0028639433393732117
1998-12-29,12.216848373413086,12.26910675523852,12.077492688545256,12.240074320891058,247600,0.002855686523616459
1998-12-30,12.170398712158203,12.315560910537954,12.106527344871116,12.147172760417444,191200,-0.0038093448810811825
1998-12-31,12.123947143554688,12.228463929274987,12.01943035783439,12.170399048319265,154400,-0.0038240688172001235
1999-01-04,12.263304710388184,12.472338313406164,12.11233599709742,12.135561952988306,1301200,0.011428846887300035
1999-01-05,12.576852798461914,12.646530653301038,12.286528403298895,12.286528403298895,590400,0.02524659855094518
1999-01-06,12.948464393615724,12.983303311266708,12.785882777911132,12.890399530864084,1249400,0.029119156500571047
1999-01-07,12.907821655273438,13.018144917284324,12.739433518519984,12.820724343159585,1069200,-0.0031437439807514315
1999-01-08,12.960082054138184,13.21556754266062,12.814919844750436,13.19234158915858,1065600,0.004040564751808463
1999-01-11,13.087823867797852,13.331696362228868,12.948468156694414,13.331696362228868,995800,0.009808299994146468
1999-01-12,12.73362636566162,13.2155648008417,12.73362636566162,13.192338852158324,972000,-0.027436082546355746
1999-01-13,12.72782039642334,13.064596666036731,11.891686209796989,11.891686209796989,1096600,-0.00045605965703075075
1999-01-14,12.553624153137209,12.867174432632773,12.472333339934654,12.762657672800918,732600,-0.013780779000562156
1999-01-15,12.92523956298828,12.931046049764106,12.576850356438731,12.63491522419699,1307800,0.02917255404464359
1999-01-19,13.372339248657228,13.378145735521604,13.012337063065932,13.238790050776586,874600,0.03400638323535881
1999-01-20,13.494282722473145,13.92976947126208,13.471056762537732,13.703316361891831,2264400,0.009077755390933143
1999-01-21,13.145891189575195,13.494280532055102,13.052987364913886,13.471054575889776,2985800,-0.02615684097067334
1999-01-22,12.91362762451172,13.157500088643683,12.780078417963262,12.91362762451172,2582000,-0.017826093966928004
1999-01-25,13.140077590942385,13.145884076842048,12.855559781858789,13.076206246046066,1893200,0.017383759215932656
1999-01-26,13.668477058410645,13.680090038069446,13.285248729670158,13.285248729670158,1427800,0.039425318970339254
1999-01-27,13.378143310546877,13.92975946267446,13.378143310546877,13.84266217549642,2733800,-0.021469957908412655
1999-01-28,13.848468780517578,13.85427526637943,13.604596374319785,13.656854747076451,1807200,0.03455239011478015
1999-01-29,14.051701545715332,14.063314522199397,13.726538204161589,13.88911987493846,1867200,0.01456882574548721
1999-02-01,14.063313484191896,14.26073406984942,13.958796703549677,14.179443240461028,1826000,0.0008260311527114157
1999-02-02,13.825250625610352,14.12138157139201,13.610410527690323,14.12138157139201,2518400,-0.01707285037745295
1999-02-03,13.923952102661133,14.1445985496591,13.680079713873909,13.772983481030948,2668200,0.00711385435215029
1999-02-04,13.447823524475098,14.028472208606146,13.331693787648888,14.028472208606146,3891800,-0.03479325681898316
1999-02-05,13.122658729553224,13.459434927037332,12.913625227666534,13.378144120748065,3664800,-0.024476863156588
1999-02-08,13.34330940246582,13.56395594610973,13.052985002934362,13.285244522559529,2629200,0.016674680809398615
1999-02-09,12.820722579956056,13.38975827417512,12.751044739847597,13.378145300823707,4171000,-0.03995227746952918
1999-02-10,12.91362762451172,13.157500088643683,12.727820032792126,12.878788701064297,2803600,0.00722034537016655
1999-02-11,13.459436416625977,13.482662363850526,13.018143419359552,13.14588612909457,5333400,0.04139729359577374
1999-02-12,12.92523956298828,13.296854716641134,12.85556172167837,13.145886060469662,5834800,-0.04049849728446426
1999-02-16,12.867176055908203,13.308469097536824,12.8207241567894,13.285243147977422,3452800,-0.00450237822030634
1999-02-17,12.576852798461914,12.99491992749666,12.472336016203228,12.542013871042352,5567000,-0.022821531886163055
1999-02-18,12.646528244018556,12.785883927148236,12.391042824947473,12.751045006365816,4151200,0.005524685422590065
1999-02-19,12.762660026550291,12.960080609308578,12.692982173812076,12.86717680565762,3347200,0.00914099182833667
1999-02-22,13.215563774108888,13.250402694427276,12.76265780996983,12.855561597485536,4736000,0.03487148660564346
1999-02-23,13.38975715637207,13.552338769719174,13.215562570643034,13.378144183990136,4131000,0.01309481451849441
1999-02-24,13.018144607543944,13.540728467793256,13.018144607543944,13.517502518448843,5001000,-0.02814589998031011
1999-02-25,13.052985191345217,13.052985191345217,12.68136995458094,12.774273763772008,5132400,0.0026727345389605753
1999-02-26,12.658143043518066,13.052984202673676,12.54201329082524,13.02975825213511,4685200,-0.030716130973394956
1999-03-01,12.60007667541504,12.704593440464564,12.425882066999163,12.495559910365516,2184200,-0.004597827641283977
1999-03-02,12.263304710388184,12.820727651769465,12.263304710388184,12.70459787231503,4960400,-0.027091452869981235
1999-03-03,12.472334861755373,12.53039973541345,12.216849417659825,12.44910891229214,3215600,0.01690153405808405
1999-03-04,12.60007667541504,12.809110205514092,12.309752328055248,12.774271283830917,6398200,0.010189918811897165
1999-03-05,12.890400886535645,13.006530624252182,12.73362574061832,12.960078729165568,3753800,0.022780017762777768
1999-03-08,13.262018203735352,13.28524415505538,13.01814571487507,13.192340349775272,3318800,0.028421258517327293
1999-03-09,13.122658729553224,13.447821954710294,13.076206840245067,13.192336563515452,1872000,-0.010563765514017323
1999-03-10,13.122658729553224,13.20394953584249,12.965883603138206,13.122658729553224,884000,0.0
1999-03-11,13.09943962097168,13.366538123881565,12.97169685871043,13.192343448070767,2432400,-0.0017709577883244694
1999-03-12,12.983306884765623,13.21556639969882,12.843951175805708,13.21556639969882,1672000,-0.008905005737404399
1999-03-15,13.192336082458496,13.192336082458496,12.872979355110248,13.07620636342277,864200,0.015971614635559395
1999-03-16,13.418794631958008,13.471053027322622,13.15750265513494,13.203954562125707,1517600,0.017020247563279696
1999-03-17,13.33169937133789,13.424603199709583,13.215569585873274,13.41299022116312,850800,-0.006511697941862085
1999-03-18,13.517501831054688,13.529114805136349,13.238790453094795,13.285242349421445,642800,0.01384066694544739
1999-03-19,13.192336082458496,13.70330684621569,13.192336082458496,13.633629014794256,1273000,-0.024349216566865187
1999-03-22,13.192336082458496,13.320078773397794,13.07620636342277,13.192336082458496,1547000,0.0
1999-03-23,12.80910587310791,13.099430122271736,12.716202113375488,13.099430122271736,2997200,-0.029479746825537154
1999-03-24,13.05879020690918,13.116855081106197,12.669755549789164,12.890402071737828,1233400,0.019305171749938715
1999-03-25,13.366533279418944,13.412985176132825,13.215564615098836,13.320081382705066,1190200,0.023292580409145773
1999-03-26,13.296859741210938,13.51750632206946,13.227181873571404,13.30847271915086,967000,-0.0052261688327423375
1999-03-29,13.796217918395996,13.81944387448757,13.43621559897657,13.471054533113934,1899400,0.03686659305040117
1999-03-30,13.772992134094238,13.93557382876314,13.65686235218788,13.726540221331694,1685000,-0.0016849078919711224
1999-03-31,13.598794937133787,14.051701002503744,13.575568985063535,13.935571242152474,1549400,-0.012728401572038106
1999-04-01,13.813634872436523,13.94718409566731,13.56395588987462,13.9355711197342,637000,0.01567495736070543
1999-04-05,14.289766311645508,14.3071857748454,13.970409486314136,13.982022461780732,2007000,0.033887499916091406
1999-04-06,14.411703109741213,14.539445844799353,14.237508471025563,14.376864181998082,1080200,0.008496953932191683
1999-04-07,14.376859664916992,14.702022888356147,14.098148330540573,14.67879694382478,1863400,-0.0024206461510982414
1999-04-08,14.516212463378906,14.562664343261718,14.074919604492187,14.376856823730469,1213800,0.00964617942959371
1999-04-09,14.493000984191896,14.626550272107124,14.376871168613434,14.487194493412971,557600,-0.001600283591452643
1999-04-12,14.272347450256348,14.347831793972103,13.912345195611966,13.982023051349588,2075000,-0.015341921718103994
1999-04-13,14.051701545715332,14.4000908402372,13.93557178087471,14.330412981332826,1601200,-0.015580425526792228
1999-04-14,13.703313827514648,14.301382185240923,13.656861916234936,14.260736762871176,951400,-0.025105806098953833
1999-04-15,13.819435119628906,13.88911294376149,13.412981145522174,13.865887002383962,3398400,0.008438254577175107
1999-04-16,13.447823524475098,13.842664629684212,13.378145682379373,13.81943868231897,544200,-0.02725867016979574
1999-04-19,12.797494888305664,13.598789940295765,12.68136517062594,13.587176968527793,2416600,-0.04956783329160466
1999-04-20,13.122658729553224,13.1458846742073,12.681365781125768,12.93685117232061,2058800,0.025090970135016648
1999-04-21,13.47104835510254,13.517500245982204,13.029755391745732,13.12265917350506,1015600,0.026202406224960232
1999-04-22,14.092344284057615,14.115570232609834,13.819439388569068,14.051698874091237,2064600,0.04508887507089809
1999-04-23,14.12137508392334,14.249117786162778,13.842663733582748,14.016858327545618,489000,0.0020579215191472875
1999-04-26,14.481371879577637,14.492984848206008,14.202660632496752,14.283951412895345,530200,0.025173512664073312
1999-04-27,14.12137508392334,14.667184811673666,14.10976211099248,14.655571838742809,826000,-0.025173512664073316
1999-04-28,13.935569763183594,14.27234603246053,13.865891914367674,14.121377360026042,1788600,-0.01324506556865512
1999-04-29,13.790407180786133,13.958795310572572,13.59879310206363,13.935569361636512,968000,-0.010471328681839235
1999-04-30,13.680088996887209,14.028478360135608,13.3549255911887,14.028478360135608,1520000,-0.008031800826262848
1999-05-03,13.796217918395996,13.842669830579146,13.5987972916176,13.749766006212845,403200,0.008453072922788473
1999-05-04,13.587178230285645,13.912341469984788,13.494274447514462,13.73814687728882,2869800,-0.015267919853244494
