Date,Value
2012-04-13,103.719876997375
2012-04-16,103.6669624447018
2012-04-17,104.15579050031067
2012-04-18,103.93615725797298
2012-04-19,103.7107590699826
2012-04-20,103.98858278433714
2012-04-23,103.45905917008382
2012-04-24,103.51865040700557
2012-04-25,104.0344981921525
2012-04-26,104.55108358944476
2012-04-27,104.67703383675627
2012-04-30,104.59043282951663
2012-05-01,104.68947228198033
2012-05-02,104.63044750886255
2012-05-03,104.10763748277243
2012-05-04,103.50980187997234
2012-05-07,103.56622027052396
2012-05-08,103.05163949847338
2012-05-09,102.53353072924779
2012-05-10,102.6630864815659
2012-05-11,102.37294741984273
2012-05-14,101.7885247104659
2012-05-15,101.4359787495988
2012-05-16,101.07467915952873
2012-05-17,100.99190018235977
2012-05-18,100.80155857570794
2012-05-21,101.65879314610697
2012-05-22,100.94782051881272
2012-05-23,100.946017569303
2012-05-24,100.70707250886673
2012-05-25,100.80272578745348
2012-05-29,101.38680429846846
2012-05-30,101.15534859692833
2012-05-31,101.31993841978837
2012-06-01,101.16029458986723
2012-06-04,101.01561524636968
2012-06-05,100.97192926210656
2012-06-06,101.73481396813474
2012-06-07,101.66677725926625
2012-06-08,101.65903147498656
2012-06-11,101.28358851771495
2012-06-12,101.72878494865995
2012-06-13,101.73271807655246
2012-06-14,102.13024689049573
2012-06-15,102.93276866486809
2012-06-18,102.99787788687351
2012-06-19,103.38670989917877
2012-06-20,103.23201501125281
2012-06-21,101.80659303593869
2012-06-22,101.80396213622916
2012-06-25,101.52272841275767
2012-06-26,101.72098578359838
2012-06-27,102.10078185158014
2012-06-28,101.99321852124092
2012-06-29,103.70456252499885
2012-07-02,104.33098689936703
2012-07-03,104.91672497764893
2012-07-05,104.67924453537039
2012-07-06,104.28281333412168
2012-07-09,104.56530321102375
2012-07-10,104.02915697273198
2012-07-11,104.2100719683048
2012-07-12,104.13929650687663
2012-07-13,104.67723041372882
2012-07-16,104.926910457656
2012-07-17,105.16794669207047
2012-07-18,105.36047435532465
2012-07-19,105.39867095295747
2012-07-20,104.99665896490174
2012-07-23,104.29367084001125
2012-07-24,103.93349816712791
2012-07-25,104.27308011422166
2012-07-26,104.73380545013298
2012-07-27,105.33822135949083
2012-07-30,105.5774036843015
2012-07-31,105.28490898951269
2012-08-01,104.81074337957594
2012-08-02,104.53806337623142
2012-08-03,105.53882093892271
2012-08-06,105.73376686407441
2012-08-07,105.65240944404846
2012-08-08,105.50510575763974
2012-08-09,105.6376230401354
2012-08-10,105.71923559150511
2012-08-13,105.41631233811748
2012-08-14,105.18567738519991
2012-08-15,105.08595833055105
2012-08-16,105.42948221398333
2012-08-17,105.68936562031975
2012-08-20,105.66645855283483
2012-08-21,105.89508041232376
2012-08-22,106.2345273614581
2012-08-23,106.03583403718898
2012-08-24,106.12842594028021
2012-08-27,106.24003266667505
2012-08-28,106.46173622841842
2012-08-29,106.35820596557
2012-08-30,105.90141218750256
2012-08-31,106.74388887146566
2012-09-04,106.92919931543126
2012-09-05,106.74775003813113
2012-09-06,107.340377227583
2012-09-07,107.80121390854698
2012-09-10,107.47504631208393
2012-09-11,107.64609682929986
2012-09-12,107.72710000881844
2012-09-13,108.62968408961173
2012-09-14,108.61529488786847
2012-09-17,108.23118963808507
2012-09-18,108.06283223784202
2012-09-19,108.09787468731923
2012-09-20,107.78184064902281
2012-09-21,107.97353298920737
2012-09-24,107.9165736215063
2012-09-25,107.47572566577549
2012-09-26,107.35572677242129
2012-09-27,107.87111639985567
2012-09-28,107.5578645401194
2012-10-01,107.70937158159406
2012-10-02,107.88007621114161
2012-10-03,107.62131871188376
2012-10-04,107.85789347370817
2012-10-05,107.67197975326657
2012-10-08,107.52340933065967
2012-10-09,107.02403270414895
2012-10-10,107.0759070210674
2012-10-11,107.4893518968796
2012-10-12,107.25331147701294
2012-10-15,107.56866955799462
2012-10-16,107.80456144290386
2012-10-17,107.88507816120469
2012-10-18,107.77788217787077
2012-10-19,107.18643978281102
2012-10-22,107.14466046384297
2012-10-23,106.63479585918117
2012-10-24,106.48233187912624
2012-10-25,106.43029958487472
2012-10-26,106.50512718344756
2012-10-31,107.01730086645512
2012-11-01,107.28763367795855
2012-11-02,106.73690696328926
2012-11-05,106.93054814763488
2012-11-06,107.30320146681657
2012-11-07,106.68381036134721
2012-11-08,106.4477519389889
2012-11-09,106.43576687862564
2012-11-12,106.36694066168369
2012-11-13,106.28511792422447
2012-11-14,105.49320054821433
2012-11-15,105.31633273137489
2012-11-16,105.57270934101088
2012-11-19,106.54865300388978
2012-11-20,106.43638390166944
2012-11-21,106.48127911608267
2012-11-23,107.17639849498725
2012-11-26,107.30037538416597
2012-11-27,107.16624487252078
2012-11-28,107.28358693586601
2012-11-29,107.77104257717285
2012-11-30,107.74482412079414
2012-12-03,107.90216425422207
2012-12-04,107.92036446040542
2012-12-05,107.89988265891495
2012-12-06,108.12166974242
2012-12-07,108.09457935944984
2012-12-10,108.29638867659526
2012-12-11,108.34594162354976
2012-12-12,108.16682101261637
2012-12-13,107.71836406028584
2012-12-14,107.91531389491406
2012-12-17,108.03931584453186
2012-12-18,108.29843204538896
2012-12-19,108.5332901492734
2012-12-20,108.73476979871182
2012-12-21,108.79003122544506
2012-12-24,108.51336113913699
2012-12-26,108.57893215792463
2012-12-27,108.65459849125789
2012-12-28,108.37097744337012
2012-12-31,108.90914741808326
2013-01-02,110.10128999712077
2013-01-03,109.63555214984385
2013-01-04,109.78268453135935
2013-01-07,109.6157043917827
2013-01-08,109.53335545031099
2013-01-09,109.73233480699334
2013-01-10,110.11662747779035
2013-01-11,110.05553715544471
2013-01-14,110.19230485179041
2013-01-15,110.3265444927247
2013-01-16,110.3015853459063
2013-01-17,110.53606066453845
2013-01-18,110.84886499897443
2013-01-22,111.13714952201836
2013-01-23,111.0690152528233
2013-01-24,110.89133631597721
2013-01-25,110.78925653750422
2013-01-28,110.60350667885635
2013-01-29,110.80900024845366
2013-01-30,110.56153686873391
2013-01-31,110.45350950317537
2013-02-01,110.74780306032818
2013-02-04,110.43635949180207
2013-02-05,110.53241844059372
2013-02-06,110.78077962483836
2013-02-07,110.48459704625256
2013-02-08,110.9119596162435
2013-02-11,110.73063577438344
2013-02-12,110.96859504315407
2013-02-13,110.85940223475646
2013-02-14,110.95653108270412
2013-02-15,110.61113518698559
2013-02-19,110.8348087331168
2013-02-20,110.0067196457768
2013-02-21,109.63604821902533
2013-02-22,110.12558872832506
2013-02-25,109.569751919843
2013-02-26,110.05559469539196
2013-02-27,110.44938546049272
2013-02-28,110.27293063436716
2013-03-01,110.36846717279533
2013-03-04,110.37918627611836
2013-03-05,110.93221350237097
2013-03-06,110.8264375726988
2013-03-07,110.68128996940399
2013-03-08,110.85646602154145
2013-03-11,110.9539725458057
2013-03-12,110.9026606756399
2013-03-13,110.73919575050384
2013-03-14,111.04648297644594
2013-03-15,110.98883727982964
2013-03-18,110.84844391552693
2013-03-19,110.67080488967254
2013-03-20,110.91121196725868
2013-03-21,110.61389647476396
2013-03-22,110.95978802906954
2013-03-25,110.78274046458179
2013-03-26,111.330166842941
2013-03-27,111.57504217954437
2013-03-28,111.63022962278768
2013-04-01,111.55667887494589
2013-04-02,111.43380505696679
2013-04-03,110.92430771119064
2013-04-04,111.30710348863803
2013-04-05,111.67195908328769
2013-04-08,111.87380164029683
2013-04-09,112.1382109949177
2013-04-10,112.3617180808695
2013-04-11,112.58379376304477
2013-04-12,112.06698532604229
2013-04-15,109.84715245987556
2013-04-16,110.89032139926735
2013-04-17,110.11186370473267
2013-04-18,110.21759337883377
2013-04-19,110.81337179492989
2013-04-22,111.2190687400558
2013-04-23,111.50403040184315
2013-04-24,111.85382173365623
2013-04-25,112.33647203106625
2013-04-26,112.14310931892182
2013-04-29,112.73336919581556
2013-04-30,113.20920426387326
2013-05-01,112.63816349419211
2013-05-02,113.20345265122609
2013-05-03,113.34766823625266
2013-05-06,113.37325687237572
2013-05-07,113.48073619671248
2013-05-08,114.09006994235804
2013-05-09,113.53070619751216
2013-05-10,113.17048297865422
2013-05-13,112.7493995404036
2013-05-14,112.954634953017
2013-05-15,113.05106482477348
2013-05-16,113.05669651122925
2013-05-17,113.04115403152433
2013-05-20,113.39820330623118
2013-05-21,113.4087874881879
2013-05-22,112.22137798365762
2013-05-23,111.95652623095782
2013-05-24,111.68231590658931
2013-05-28,111.31699357453829
2013-05-29,110.84080573589708
2013-05-30,110.91706162884971
2013-05-31,109.70084786776388
2013-06-03,110.31648363810828
2013-06-04,109.61450351660453
2013-06-05,108.89387703485973
2013-06-06,109.73545021383002
2013-06-07,109.47420795786746
2013-06-10,108.97446740560297
2013-06-11,108.21912530946463
2013-06-12,107.64904523078643
2013-06-13,109.10998186189238
2013-06-14,108.92530442365931
2013-06-17,109.14308842366607
2013-06-18,109.29632265962542
2013-06-19,107.62949476173009
2013-06-20,104.7103479079777
2013-06-21,104.7620850264029
2013-06-24,103.84488668070588
2013-06-25,104.66473789962055
2013-06-26,105.12914587220297
2013-06-27,105.9304315761525
2013-06-28,105.94482247682
2013-07-01,106.9328578263352
2013-07-02,106.49388401809404
2013-07-03,106.42681191337519
2013-07-05,106.62016867625019
2013-07-08,107.18221774929206
2013-07-09,108.08422659913286
2013-07-10,108.04383779129185
2013-07-11,110.37382402171126
2013-07-12,110.10849060899383
2013-07-15,110.7853219816074
2013-07-16,110.5811953974741
2013-07-17,110.97198944389734
2013-07-18,111.31341089189112
2013-07-19,111.46704200382038
2013-07-22,112.07059567423154
2013-07-23,112.24435334335467
2013-07-24,111.34026091099759
2013-07-25,111.80369378773769
2013-07-26,111.60543696479503
2013-07-29,110.85674719760303
2013-07-30,110.84853525693161
2013-07-31,110.86479004255074
2013-08-01,111.91288794859886
2013-08-02,112.07853995743858
2013-08-05,111.89212808754536
2013-08-06,111.07453448814093
2013-08-07,110.50399992384034
2013-08-08,111.34938719938243
2013-08-09,111.40457382305895
2013-08-12,111.73369441220056
2013-08-13,111.68571433457288
2013-08-14,111.51506030510974
2013-08-15,110.19472338166392
2013-08-16,109.75157495857046
2013-08-19,108.71440968628063
2013-08-20,109.49195327643204
2013-08-21,108.47452718316495
2013-08-22,109.64363889304671
2013-08-23,110.35328039860377
2013-08-26,110.03466900264232
2013-08-27,108.36598096439675
2013-08-28,108.50693112719327
2013-08-29,108.94535312468993
2013-08-30,108.16150744450836
2013-09-03,108.70038848811325
2013-09-04,109.58638313173945
2013-09-05,109.58131051834637
2013-09-06,110.23769212067165
2013-09-09,111.74507668263465
2013-09-10,112.38892186974907
2013-09-11,112.62394923752197
2013-09-12,111.85267648138458
2013-09-13,112.23203558616194
2013-09-16,112.7827187745344
2013-09-17,113.21186611061971
2013-09-18,115.55922416560685
2013-09-19,115.20885841103727
2013-09-20,114.07367577037006
2013-09-23,113.96706988674931
2013-09-24,113.8517410985133
2013-09-25,113.70856084531331
2013-09-26,114.07617681269382
2013-09-27,113.6378118711607
2013-09-30,113.09965885643562
2013-10-01,114.03271428871852
2013-10-02,114.10165195005459
2013-10-03,113.34502396553567
2013-10-04,113.91850946497559
2013-10-07,113.13560423270594
2013-10-08,112.00886805760261
2013-10-09,112.00292268350182
2013-10-10,113.97222104540126
2013-10-11,114.68707132118688
2013-10-14,115.06469679734148
2013-10-15,114.32723647926095
2013-10-16,115.53552667644034
2013-10-17,116.6758674521867
2013-10-18,117.28468626905726
2013-10-21,117.1761409872777
2013-10-22,118.0296950268247
2013-10-23,117.20041335678997
2013-10-24,117.54565288850193
2013-10-25,117.84233138023315
2013-10-28,117.87740054445935
2013-10-29,118.14804234139295
2013-10-30,117.37795316210003
2013-10-31,116.73079892271676
2013-11-01,116.59665511512667
2013-11-04,117.2167343836296
2013-11-05,116.32460813769919
2013-11-06,116.55400779960657
2013-11-07,115.01244438106184
2013-11-08,115.64718835063319
2013-11-11,115.59422642971231
2013-11-12,115.31299040868241
2013-11-13,116.03600687268678
2013-11-14,116.73307641245422
2013-11-15,117.43104443822159
2013-11-18,117.14600181563787
2013-11-19,116.6354460519457
2013-11-20,115.87133172490527
2013-11-21,116.74756435321163
2013-11-22,117.18950184292089
2013-11-25,116.92560131064926
2013-11-26,117.15159826838732
2013-11-27,117.52009061068193
2013-11-29,117.69384543750927
2013-12-02,116.68672486215634
2013-12-03,116.30948296557095
2013-12-04,116.17148022024088
2013-12-05,115.84150334956355
2013-12-06,117.02513739083726
2013-12-09,117.24546332317965
2013-12-10,117.07937806085214
2013-12-11,115.45725578527401
2013-12-12,115.0213235699143
2013-12-13,115.27804782860744
2013-12-16,116.01378967092228
2013-12-17,115.6827747771672
2013-12-18,117.1433786065303
2013-12-19,116.24708561500805
2013-12-20,117.15064634813777
2013-12-23,117.88416605938585
2013-12-24,118.22151166871666
2013-12-26,118.30376783398351
2013-12-27,118.65732344469751
2013-12-30,118.75192360017101
2013-12-31,119.11413149744013
2014-01-02,118.66537013740735
2014-01-03,118.91291867868124
2014-01-06,118.92167660271853
2014-01-07,119.22712658789023
2014-01-08,118.99186527120061
2014-01-09,119.09703741126127
2014-01-10,120.06310080667157
2014-01-13,119.55782360903513
2014-01-14,119.965183230644
2014-01-15,120.20916631806384
2014-01-16,120.3096062247222
2014-01-17,120.26675444224281
2014-01-21,120.49248887570488
2014-01-22,120.58462876872478
2014-01-23,120.55870088532126
2014-01-24,119.41140531802807
2014-01-27,118.75894541840997
2014-01-28,119.3826662444265
2014-01-29,119.08431893798821
2014-01-30,119.50225003034906
2014-01-31,119.46602887964704
2014-02-03,118.44839540902372
2014-02-04,118.87167813831326
2014-02-05,118.59738314354883
2014-02-06,119.24132407785449
2014-02-07,119.99770786751498
2014-02-10,120.24053454674299
2014-02-11,120.79850573066729
2014-02-12,120.80848156151625
2014-02-13,121.3840959270369
2014-02-14,121.76144781035678
2014-02-18,122.1661182094245
2014-02-19,121.67531928900881
2014-02-20,122.02098824468304
2014-02-21,122.20778727547241
2014-02-24,122.5161243903736
2014-02-25,122.65906200544339
2014-02-26,122.83371821250115
2014-02-27,123.22129368407839
2014-02-28,123.29076688277895
2014-03-03,123.30139000766076
2014-03-04,123.87659942151723
2014-03-05,123.82239125323898
2014-03-06,123.84218972619738
2014-03-07,123.28783455245384
2014-03-10,123.05658250570495
2014-03-11,122.90495466907363
2014-03-12,123.26016036835384
2014-03-13,122.89169269981772
2014-03-14,123.01111793211012
2014-03-17,123.16600286697039
2014-03-18,123.70018642944662
2014-03-19,122.58173915683346
2014-03-20,122.71388142618412
2014-03-21,122.9585135412095
2014-03-24,122.70115094374295
2014-03-25,123.07127617659472
2014-03-26,122.63533030902856
2014-03-27,122.76796709060834
2014-03-28,122.99032093476907
2014-03-31,123.46242379661541
2014-04-01,123.76940953500484
2014-04-02,123.80061566469409
2014-04-03,123.66107296715896
2014-04-04,123.54028805763674
2014-04-07,123.18060433261991
2014-04-08,123.72754479126773
2014-04-09,124.15467685735774
2014-04-10,123.32995053432035
2014-04-11,122.89576108886631
2014-04-14,123.27809019212145
2014-04-15,123.45208986969303
2014-04-16,124.06977437285558
2014-04-17,123.85042618774705
2014-04-21,124.00813357266698
2014-04-22,124.27094701794495
2014-04-23,124.17600241210343
2014-04-24,124.36753855000744
2014-04-25,123.95552377150527
2014-04-28,123.90419090200864
2014-04-29,124.13368345974034
2014-04-30,124.40950874643706
2014-05-01,124.63492222586451
2014-05-02,124.95887429600201
2014-05-05,124.9666667627684
2014-05-06,124.67354369751786
2014-05-07,124.87219529310529
2014-05-08,124.69110012923137
2014-05-09,124.71383134703133
2014-05-12,125.32720327170644
2014-05-13,125.31035940401338
2014-05-14,125.49141745391972
2014-05-15,125.19858431615529
2014-05-16,125.48215135369824
2014-05-19,125.51162179849291
2014-05-20,125.11909438452606
2014-05-21,125.24820438656863
2014-05-22,125.4378287459056
2014-05-23,125.90668188978388
2014-05-27,126.13394082296792
2014-05-28,126.20795967493386
2014-05-29,126.30755702603844
2014-05-30,126.23805400159618
2014-06-02,126.03948096705153
2014-06-03,125.77699252333502
2014-06-04,125.81176990191251
2014-06-05,126.67441755947748
2014-06-06,126.98291600593585
2014-06-09,126.93409747996395
2014-06-10,126.83489305900373
2014-06-11,126.59231154031418
2014-06-12,126.61204823413405
2014-06-13,126.75577301319225
2014-06-16,126.70997962481904
2014-06-17,126.6960991991266
2014-06-18,127.40114510555551
2014-06-19,127.69673451800656
2014-06-20,127.9139666247771
2014-06-23,127.79076561930889
2014-06-24,127.68578674649427
2014-06-25,128.0006098649618
2014-06-26,128.01860498350305
2014-06-27,128.2483866136777
2014-06-30,128.42290583913694
2014-07-01,128.88856576539283
2014-07-02,128.80514642609603
2014-07-03,128.9912540662423
2014-07-07,128.52224931890356
2014-07-08,128.06071710874988
2014-07-09,128.45544399852335
2014-07-10,128.06391429690646
2014-07-11,128.09716754973755
2014-07-14,128.09295691654575
2014-07-15,127.6125073196528
2014-07-16,127.88448466951567
2014-07-17,127.28941501244691
2014-07-18,128.0067814156518
2014-07-21,127.96933634972217
2014-07-22,128.38236989895472
2014-07-23,128.4907576526653
2014-07-24,128.27189199655425
2014-07-25,128.2026341074848
2014-07-28,128.2198660434687
2014-07-29,127.89212284058257
2014-07-30,127.63119067869826
2014-07-31,125.85731550201925
2014-08-01,125.95912720727777
2014-08-04,126.45706607231367
2014-08-05,125.68932268652758
2014-08-06,125.91136921521282
2014-08-07,125.72682090910298
2014-08-08,126.45709716930098
2014-08-11,126.94003150040749
2014-08-12,126.73320542504977
2014-08-13,127.36236172796147
2014-08-14,127.61179122795095
2014-08-15,127.5273136338038
2014-08-18,128.10108974221274
2014-08-19,128.36661895506995
2014-08-20,128.2836483010388
2014-08-21,128.21320844269408
2014-08-22,128.0783156627612
2014-08-25,128.48708543987456
2014-08-26,128.81156828065838
2014-08-27,128.9552665797121
2014-08-28,128.8730348864287
2014-08-29,128.96027682929716
2014-09-02,128.52344815736845
2014-09-03,128.8894170684226
2014-09-04,128.47592049963333
2014-09-05,128.88830520732873
2014-09-08,128.2090089758676
2014-09-09,127.55243219270082
2014-09-10,127.51613503467536
2014-09-11,127.2647052273495
2014-09-12,126.2697499881718
2014-09-15,126.07713575877719
2014-09-16,126.61582983275346
2014-09-17,126.16792733131825
2014-09-18,126.44362386861638
2014-09-19,126.04747314682771
2014-09-22,125.1780217617974
2014-09-23,124.83219123834151
2014-09-24,125.28487991139323
2014-09-25,124.15827340535928
2014-09-26,124.69033490700502
2014-09-29,124.15950143223257
2014-09-30,123.59389342250009
2014-10-01,122.79945688615679
2014-10-02,122.79811752940988
2014-10-03,122.96952031783567
2014-10-06,123.40895881938943
2014-10-07,122.56711883971828
2014-10-08,124.05008104575752
2014-10-09,122.40935601685511
2014-10-10,121.3152166571261
2014-10-13,121.09015648685504
2014-10-14,121.6500558227454
2014-10-15,121.38212282846328
2014-10-16,121.41315626976852
2014-10-17,122.04741120685235
2014-10-20,122.8377005557785
2014-10-21,123.98563079612528
2014-10-22,123.160560423938
2014-10-23,123.71436196122868
2014-10-24,124.06000787900058
2014-10-27,123.83182337985549
2014-10-28,125.0692112506701
2014-10-29,124.61472523082477
2014-10-30,125.01613514362953
2014-10-31,125.41027485328722
2014-11-03,125.09058426621755
2014-11-04,124.8594111948492
2014-11-05,124.51846571509219
2014-11-06,124.39746806901681
2014-11-07,125.18449344769652
2014-11-10,124.92917330242884
2014-11-11,125.26620237236332
2014-11-12,125.05458887845093
2014-11-13,124.92013181706997
2014-11-14,125.61209088324496
2014-11-17,125.17222697776698
2014-11-18,125.82865405591022
2014-11-19,125.25037379257135
2014-11-20,125.60648906834359
2014-11-21,126.62862712573258
2014-11-24,126.81157889042143
2014-11-25,126.87149386116874
2014-11-26,127.24252239018642
2014-11-28,125.87865609987755
2014-12-01,125.91879145543439
2014-12-02,125.86857960845232
2014-12-03,126.36644543760467
2014-12-04,126.25878058694565
2014-12-05,126.01152791977042
2014-12-08,125.55629362456615
2014-12-09,126.05127589063827
2014-12-10,124.83726343408283
2014-12-11,124.81173964407964
2014-12-12,123.66975884205927
2014-12-15,122.2612606884985
2014-12-16,122.26150925132802
2014-12-17,123.74145401364231
2014-12-18,125.0758638506122
2014-12-19,125.45271056274403
2014-12-22,125.63425675022788
2014-12-23,125.37731963373382
2014-12-24,125.51707982956972
2014-12-26,126.2123034477359
2014-12-29,126.07320813649936
2014-12-30,126.03717623865849
2014-12-31,125.23218713052424
2015-01-02,124.9426177763682
2015-01-05,124.0931096136094
2015-01-06,123.81092513049224
2015-01-07,124.6153208801805
2015-01-08,125.58706416897087
2015-01-09,125.41794236067858
2015-01-12,125.09080126978023
2015-01-13,125.17199119255518
2015-01-14,125.05437087878039
2015-01-15,125.11420415084137
2015-01-16,126.27845918141772
2015-01-20,126.3830188639007
2015-01-21,126.94099143881952
2015-01-22,128.114768509138
2015-01-23,127.75879310079945
2015-01-26,127.93879322601862
2015-01-27,127.7834691478158
2015-01-28,126.74610077208787
2015-01-29,126.81590658801318
2015-01-30,126.3194184425844
2015-02-02,127.09798994026455
2015-02-03,128.18664721625993
2015-02-04,127.68520052064925
2015-02-05,128.4422158223788
2015-02-06,127.22165720901906
2015-02-09,127.038677597115
2015-02-10,127.12090269884197
2015-02-11,126.63863447413866
2015-02-12,127.80737324226435
2015-02-13,128.36521147897983
2015-02-17,127.87358864239742
2015-02-18,127.9855373276922
2015-02-19,127.7029542650184
2015-02-20,128.0850439633943
2015-02-23,127.93168180921893
2015-02-24,128.34219898585835
2015-02-25,128.658089800996
2015-02-26,128.44594995397983
2015-02-27,128.50312010637896
2015-03-02,128.35612456288607
2015-03-03,127.95387118902049
2015-03-04,127.37278447131209
2015-03-05,127.39742471675982
2015-03-06,125.4351185404011
2015-03-09,125.67134101384183
2015-03-10,124.39257241182705
2015-03-11,124.69798172514255
2015-03-12,125.45144152118084
2015-03-13,124.71642365163507
2015-03-16,125.50118118542575
2015-03-17,125.50633054231204
2015-03-18,127.56707499417799
2015-03-19,126.73115885704851
2015-03-20,128.1058176021766
2015-03-23,128.38268629478856
2015-03-24,128.3173129489414
2015-03-25,127.21691360607818
2015-03-26,126.93240942321499
2015-03-27,127.0191298556313
2015-03-30,127.7525009107565
2015-03-31,127.21373297758515
2015-04-01,128.08801932554857
2015-04-02,128.38920964928627
2015-04-06,129.36347287456184
2015-04-07,129.07518195494833
2015-04-08,129.30738501161395
2015-04-09,129.16761685869153
2015-04-10,129.78172887186074
2015-04-13,129.32591426969725
2015-04-14,129.51468216587324
2015-04-15,130.3189572135085
2015-04-16,130.49667533756897
2015-04-17,129.675750952387
2015-04-20,129.76486315692657
2015-04-21,129.89409660043626
2015-04-22,129.89016056255153
2015-04-23,130.51628738161588
2015-04-24,130.52725215040556
2015-04-27,130.634799263022
2015-04-28,130.84315455821707
2015-04-29,129.98130495164438
2015-04-30,128.81149758821354
2015-05-01,129.1114712936136
2015-05-04,129.42743629220047
2015-05-05,128.594266965794
2015-05-06,128.14823355802523
2015-05-07,128.10528225256988
2015-05-08,129.30751806422
2015-05-11,128.4386913839791
2015-05-12,128.54548504180917
2015-05-13,128.906340956118
2015-05-14,129.91820181341015
2015-05-15,130.36643570068293
2015-05-18,130.173997653352
2015-05-19,129.54475566432905
2015-05-20,129.5834555623248
2015-05-21,129.80399613705043
2015-05-22,129.54012368783793
2015-05-26,128.33435764124596
2015-05-27,128.7380732097792
2015-05-28,128.47739176041983
2015-05-29,128.1014888069936
2015-06-01,127.99401922220966
2015-06-02,128.11133688987474
2015-06-03,127.72882956555833
2015-06-04,126.91863578475244
2015-06-05,126.59147635163328
2015-06-08,126.43478525228697
2015-06-09,126.279599091468
2015-06-10,127.31175580258731
2015-06-11,127.41131058054313
2015-06-12,127.00555000007783
2015-06-15,126.60957073414383
2015-06-16,126.95740283418169
2015-06-17,127.09627650864859
2015-06-18,128.06398531292947
2015-06-19,127.71627920282644
2015-06-22,127.98981294441303
2015-06-23,128.1410202677946
2015-06-24,127.54562795868085
2015-06-25,127.27266204673806
2015-06-26,127.0342440921069
2015-06-29,125.73063347824196
2015-06-30,126.19265729305947
2015-07-01,126.51818013243874
2015-07-02,126.51960181021064
2015-07-06,126.33370630842336
2015-07-07,126.56118037987395
2015-07-08,125.3942590218551
2015-07-09,125.67437624992222
2015-07-10,126.87109894773417
2015-07-13,127.3742050200919
2015-07-14,127.73371388579096
2015-07-15,127.44998010368789
2015-07-16,128.0493782596376
2015-07-17,127.57866971020096
2015-07-20,127.04420918615354
2015-07-21,126.6968594764345
2015-07-22,126.56888845920949
2015-07-23,126.00868164284908
2015-07-24,125.23261888445325
2015-07-27,124.69805957391698
2015-07-28,125.43466695382759
2015-07-29,125.96573560595348
2015-07-30,126.01282169875574
2015-07-31,126.35305590463994
2015-08-03,126.11447101188354
2015-08-04,125.91188124191825
2015-08-05,125.93597002130277
2015-08-06,125.41568774158578
2015-08-07,125.12065868051093
2015-08-10,126.09516188059462
2015-08-11,125.54508933310058
2015-08-12,125.52828140610195
2015-08-13,125.18352447056888
2015-08-14,125.63031557751239
2015-08-17,126.1085704278348
2015-08-18,125.73031052863814
2015-08-19,125.24846631419952
2015-08-20,123.80422729275766
2015-08-21,122.44223538816482
2015-08-24,119.28802685468509
2015-08-25,118.4300889273595
2015-08-26,120.38259611045665
2015-08-27,121.83224494785357
2015-08-28,122.16780901234505
2015-08-31,121.59940529007862
2015-09-01,119.57300177968222
2015-09-02,120.79010761367657
2015-09-03,120.8326634257949
2015-09-04,119.82761912823408
2015-09-08,121.53766048243504
2015-09-09,120.64703967588063
2015-09-10,120.99788229506248
2015-09-11,121.44314017820508
2015-09-14,121.12745357091177
2015-09-15,121.63293988002113
2015-09-16,122.50969566149013
2015-09-17,122.98958687119672
2015-09-18,121.99707297109201
2015-09-21,121.9715281233537
2015-09-22,120.57764838920568
2015-09-23,120.46710570428041
2015-09-24,120.3420860862213
2015-09-25,119.94147997972723
2015-09-28,117.928349789357
2015-09-29,117.7964930123856
2015-09-30,118.81894555319488
2015-10-01,118.79404194541505
2015-10-02,120.0610493730946
2015-10-05,121.633682676414
2015-10-06,121.59701432459946
2015-10-07,122.7882631717013
2015-10-08,123.31999416081922
2015-10-09,123.73491252966808
2015-10-12,123.68761977049863
2015-10-13,122.94275895760582
2015-10-14,122.81898444972495
2015-10-15,124.10579487882374
2015-10-16,124.21114889464224
2015-10-19,124.26022926723348
2015-10-20,124.3374657606481
2015-10-21,123.68875733879379
2015-10-22,124.48056419144731
2015-10-23,124.92313131032502
2015-10-26,124.63179704244473
2015-10-27,124.10445246330542
2015-10-28,125.2286618973931
2015-10-29,124.4687012678324
2015-10-30,124.17942350149175
2015-11-02,125.39576630015571
2015-11-03,125.17976965661248
2015-11-04,124.89470807240681
2015-11-05,124.78147487173989
2015-11-06,124.21818337718824
2015-11-09,123.33263729396393
2015-11-10,123.46642365692463
2015-11-11,123.19264994980695
2015-11-12,121.90364101067834
2015-11-13,121.19884337681563
2015-11-16,122.1863942004064
2015-11-17,122.01780445102432
2015-11-18,123.1115077361151
2015-11-19,122.99821403589692
2015-11-20,123.2989351567871
2015-11-23,123.47969830237118
2015-11-24,123.7418759631114
2015-11-25,124.05517750448884
2015-11-27,124.16018720756558
2015-11-30,123.98252575637466
2015-12-01,124.85991582468148
2015-12-02,123.77088237898339
2015-12-03,122.64858766336405
2015-12-04,123.83744436411462
2015-12-07,122.96199163603903
2015-12-08,122.13704953995
2015-12-09,121.5638462856212
2015-12-10,121.61520204961838
2015-12-11,119.97447274864064
2015-12-14,119.49568236474603
2015-12-15,120.44931369787957
2015-12-16,121.83308431671882
2015-12-17,120.74845062821775
2015-12-18,119.84362425938029
2015-12-21,120.28304292676673
2015-12-22,121.0219823536189
2015-12-23,122.11069974796291
2015-12-24,122.20344758016375
2015-12-28,121.80275589719989
2015-12-29,122.59464267057479
