Date,CPI,YoY_Inflation,MoM_Inflation
1997-03-01,159.8,0.0272773017128855,0.0006259781112076208
1997-04-01,159.9,0.02405179231852233,0.0006255865077341677
1997-05-01,159.9,0.022131791728697812,0.0
1997-06-01,160.2,0.02208988527228368,0.0018744147943501304
1997-07-01,160.4,0.021424890084106057,0.0012476607981552772
1997-08-01,160.8,0.02264247674975997,0.0024906613124518304
1997-09-01,161.2,0.02195133610353526,0.002484473327661744
1997-10-01,161.5,0.020645087329157718,0.0018593125901834146
1997-11-01,161.7,0.01872713905069773,0.0012376239203498564
1997-12-01,161.8,0.016828069280650254,0.0006182380413302749
1998-01-01,162.0,0.016179568876269267,0.0012353306079925864
1998-02-01,162.0,0.014299280011417346,0.0
1998-03-01,162.0,0.013673301900209642,0.0
1998-04-01,162.2,0.014281521841403815,0.001233806448928344
1998-05-01,162.6,0.0167445772738017,0.0024630554323978138
1998-06-01,162.8,0.016099418934181115,0.0012292564547299115
1998-07-01,163.2,0.017305747097592427,0.002453988961566566
1998-08-01,163.4,0.01603982568103658,0.0012247398958958697
1998-09-01,163.5,0.01416716026478027,0.0006118079114054928
1998-10-01,163.9,0.014751343087072764,0.002443495412475845
1998-11-01,164.1,0.014733231512984087,0.0012195123462611901
1998-12-01,164.4,0.015941477997688185,0.0018264845260345028
1999-01-01,164.7,0.016529301951210506,0.0018231545615149567
1999-02-01,164.7,0.016529301951210506,0.0
1999-03-01,164.8,0.017136282242987237,0.0006069802917767355
1999-04-01,165.9,0.022555055515086367,0.006652579721027396
1999-05-01,166.0,0.020694591242832957,0.0006025911601442921
1999-06-01,166.0,0.01946533478810325,0.0
1999-07-01,166.7,0.02121934722674172,0.004208001400205049
1999-08-01,167.1,0.022391253175445422,0.0023966458445996747
1999-09-01,167.8,0.025959803695797812,0.004180358431757811
1999-10-01,168.1,0.025302554664785905,0.0017862463814640643
1999-11-01,168.4,0.02586610371218127,0.0017830613936565222
1999-12-01,168.8,0.026412099539777276,0.0023724803536303955
2000-01-01,169.3,0.02754665195549507,0.002957706977232991
2000-02-01,170.0,0.031672799866667115,0.004126147911171987
2000-03-01,171.0,0.036930939027288556,0.005865119452398058
2000-04-01,170.9,0.02969339292514635,-0.0005849663811145648
2000-05-01,171.2,0.030844675351098354,0.0017538735860964214
2000-06-01,172.2,0.036668803637087126,0.005824128285988713
2000-07-01,172.7,0.035360195395884496,0.0028993931590025786
2000-08-01,172.7,0.03296354955128475,0.0
2000-09-01,173.6,0.03398100819314386,0.005197817073616917
2000-10-01,173.9,0.033921380945667386,0.0017266191339877245
2000-11-01,174.2,0.03386196261017607,0.0017236430581650374
2000-12-01,174.6,0.03378306124364493,0.0022935789870993646
2001-01-01,175.6,0.03653639206192645,0.005711037795514434
2001-02-01,176.0,0.03468555798789011,0.0022753138371356054
2001-03-01,176.1,0.02938845899950049,0.0005680204640086013
2001-04-01,176.4,0.03167555345114574,0.0017021280705305842
2001-05-01,177.3,0.03501074937252054,0.005089069507471228
2001-06-01,177.7,0.03144014316697529,0.0022535220804432536
2001-07-01,177.4,0.02685108472284635,-0.001689665285126382
2001-08-01,177.4,0.02685108472284635,0.0
2001-09-01,178.1,0.025591388069366103,0.003938120420136736
2001-10-01,177.6,0.021053409197832263,-0.0028113597375462574
2001-11-01,177.5,0.018766544497068195,-0.000563221642599225
2001-12-01,177.4,0.015909426469977447,-0.0005635390399913477
2002-01-01,177.7,0.011888053959589435,0.0016896652851264519
2002-02-01,178.0,0.011299555253933466,0.0016868151314795696
2002-03-01,178.5,0.013536585717533321,0.0028050509276086816
2002-04-01,179.3,0.0163062370383963,0.004471779391393411
2002-05-01,179.5,0.0123319948481712,0.0011148273172463632
2002-06-01,179.6,0.010635420707493659,0.0005569479397655673
2002-07-01,180.0,0.014549781014731146,0.0022246950221111086
2002-08-01,180.5,0.017323707897456395,0.0027739268827252244
2002-09-01,180.8,0.01504625766246033,0.0016606701851405402
2002-10-01,181.2,0.020067563050809173,0.00220994565080267
2002-11-01,181.5,0.022285044789434955,0.001654260096026468
2002-12-01,181.8,0.024500111867899403,0.0016515280384731608
2003-01-01,182.6,0.027201233000262566,0.004390786417489539
2003-02-01,183.6,0.03097592789430493,0.005461510025521943
2003-03-01,183.9,0.02980353039058175,0.0016326534238853118
2003-04-01,183.2,0.021518071628942575,-0.003813679370245629
2003-05-01,182.9,0.018764347468486473,-0.0016388968432098424
2003-06-01,183.1,0.019300295812365895,0.0010928962836450477
2003-07-01,183.7,0.020347141330869477,0.0032715405406149485
2003-08-01,184.5,0.021918685707646275,0.004345471259501864
2003-09-01,185.1,0.02350477162137556,0.003246756098869873
2003-10-01,184.9,0.020213744784200363,-0.0010810811863725966
