Date,Close,High,Low,Open,Volume
2003-09-29,49.42189407348633,49.484780318592954,49.38803366862405,49.479942063467675,13600
2003-09-30,49.67823028564453,49.69757960163531,49.479906255122174,49.48474450674604,62600
2003-10-01,49.654052734375,49.70242418526206,49.6298651636789,49.64921448213475,66300
2003-10-02,49.57669448852539,49.65409182327786,49.34450986528408,49.43641458716758,68900
2003-10-03,49.21875,49.363868183820195,49.194562405860395,49.363868183820195,64500
2003-10-06,49.2912712097168,49.33480441710072,49.14615313742529,49.16550245976455,28700
2003-10-07,49.12199020385742,49.3106415639963,49.03975462621404,49.3106415639963,13000
2003-10-08,49.24291229248047,49.363842820025354,48.99137472850329,49.09295592878017,42700
2003-10-09,49.068721771240234,49.097743887158366,48.90425450319704,49.044534214306424,35900
2003-10-10,49.33966064453125,49.363848228893225,49.1848696999334,49.1848696999334,13500
2003-10-13,49.12199020385742,49.388035195857334,49.12199020385742,49.33966371463075,23700
2003-10-14,49.0252571105957,49.14134943575049,48.9236758647717,49.06879403909655,54300
2003-10-15,48.90430450439453,48.972025304445275,48.80756155875256,48.94300315885405,23100
2003-10-16,48.77372360229492,49.1220042716807,48.63828193986901,49.044606927146745,62300
2003-10-17,49.00588607788086,49.00588607788086,48.73500287561383,48.875282731218356,55600
2003-10-20,48.97685623168945,49.083275670278816,48.923646512394775,48.923646512394775,12900
2003-10-21,49.073604583740234,49.2090498690471,49.04458243928496,49.04458243928496,49000
2003-10-22,49.2912712097168,49.31545509476146,49.102619930041364,49.21871217357104,25400
2003-10-23,49.170345306396484,49.27676474395102,49.170345306396484,49.262249982961215,20700
2003-10-24,49.412200927734375,49.412200927734375,49.24289897306636,49.24289897306636,28200
2003-10-27,49.31547546386719,49.39771104040183,49.242920088259275,49.35901237973934,35400
2003-10-28,49.50895690917969,49.50895690917969,49.24291196465617,49.24291196465617,16600
2003-10-29,49.2912712097168,49.38801413090721,49.2912712097168,49.37834131499052,71700
2003-10-30,49.2912712097168,49.32029334797274,49.23322324269902,49.2380614959103,17300
