Date,IVV,IJH,IWM,EFA,EEM,AGG,SPTL,HYG,SPBO,IYR,DBC,GLD
2013-04-04,124.95513153076172,18.510576248168945,77.57047271728516,40.075008392333984,31.2446231842041,77.7279281616211,24.21922492980957,46.2965202331543,20.23151397705078,46.59454345703125,22.56473159790039,150.2899932861328
2013-04-05,124.42070007324219,18.494102478027344,77.41857147216797,39.8917350769043,31.169719696044922,77.9522476196289,24.64225959777832,46.34088134765625,20.243785858154297,46.720054626464844,22.547819137573242,152.80999755859375
2013-04-08,125.18651580810547,18.639122009277344,78.05996704101562,40.04785919189453,31.222143173217773,77.81907653808594,24.496618270874023,46.3901481628418,20.21924591064453,47.15606689453125,22.615455627441406,152.16000366210938
2013-04-09,125.649169921875,18.63416862487793,77.83210754394531,40.19040298461914,31.529287338256836,77.84716033935547,24.427268981933594,46.53803253173828,20.096561431884766,47.175899505615234,22.759180068969727,153.33999633789062
2013-04-10,127.22068786621094,18.8945369720459,79.2415771484375,40.787723541259766,31.82891845703125,77.68589782714844,24.156810760498047,46.685890197753906,20.13335609436035,47.4533576965332,22.708454132080078,150.75
2013-04-11,127.63549041748047,18.965391159057617,79.35126495361328,41.10675048828125,31.858884811401367,77.69991302490234,24.184555053710938,46.685890197753906,20.237659454345703,47.68458938598633,22.615455627441406,151.0500030517578
2013-04-12,127.30047607421875,18.896181106567383,79.03057861328125,41.00493240356445,31.371978759765625,77.9522476196289,24.510482788085938,46.700679779052734,20.151758193969727,47.9620475769043,22.33646011352539,143.9499969482422
2013-04-15,124.3886947631836,18.29141616821289,76.05130767822266,40.197200775146484,30.60789680480957,77.98731231689453,24.70117950439453,46.40494155883789,20.237659454345703,46.76628494262695,21.668567657470703,131.30999755859375
2013-04-16,126.19955444335938,18.579795837402344,77.367919921875,40.76736831665039,31.23714256286621,77.98731231689453,24.513961791992188,46.72532272338867,20.335798263549805,47.50620651245117,21.896833419799805,132.8000030517578
2013-04-17,124.301025390625,18.265052795410156,76.02599334716797,39.91889190673828,30.74274444580078,77.98731231689453,24.656112670898438,46.651405334472656,20.329666137695312,46.93144607543945,21.57556915283203,132.8699951171875
2013-04-18,123.58308410644531,18.17441749572754,75.60399627685547,39.796714782714844,30.74274444580078,77.9732894897461,24.728918075561523,46.577457427978516,20.42782211303711,46.93144607543945,21.803836822509766,134.3000030517578
2013-04-19,124.5801773071289,18.426546096801758,76.4732894897461,40.1157341003418,31.19219970703125,77.98027038574219,24.663040161132812,46.55283737182617,20.38486671447754,47.473175048828125,21.753108978271484,135.47000122070312
2013-04-22,125.24229431152344,18.495752334594727,76.69273376464844,40.285423278808594,31.34201431274414,78.07844543457031,24.690786361694336,46.66124725341797,20.323524475097656,47.53923034667969,21.82074546813965,137.89999389648438
2013-04-23,126.5186538696289,18.696788787841797,77.90806579589844,40.85559844970703,31.4918212890625,78.04338073730469,24.607563018798828,46.8436164855957,20.34807014465332,47.81669998168945,21.685474395751953,136.8800048828125
2013-04-24,126.51065063476562,18.766002655029297,78.31318664550781,41.20856475830078,31.679101943969727,78.02935791015625,24.669981002807617,46.927391052246094,20.286718368530273,47.96866226196289,21.922197341918945,138.3699951171875
2013-04-25,127.10896301269531,18.8516902923584,78.82803344726562,41.425777435302734,31.96375846862793,77.99433135986328,24.58330726623535,47.055564880371094,20.274457931518555,47.9091911315918,22.20964813232422,141.6300048828125
2013-04-26,126.83778381347656,18.775888442993164,78.40601348876953,41.459712982177734,31.641653060913086,78.15555572509766,24.76706314086914,47.00627899169922,20.397138595581055,47.69119644165039,22.08283042907715,140.91000366210938
2013-04-29,127.71529388427734,18.91596031188965,78.97148895263672,41.989166259765625,31.971254348754883,78.20465087890625,24.708114624023438,47.09498977661133,20.378753662109375,48.06114196777344,22.378734588623047,142.3000030517578
2013-04-30,127.99449920654297,19.075801849365234,79.4188232421875,42.04347229003906,32.42818832397461,78.19058990478516,24.728918075561523,47.242862701416016,20.378753662109375,48.53019714355469,22.20964813232422,142.77000427246094
