Date,Close,High,Low,Open,Volume
2000-01-03,11.128853797912598,11.45209851403454,11.030726642278855,11.45209851403454,425800
2000-01-04,10.79406452178955,11.013409148435542,10.724797797585554,10.967231332299543,354400
2000-01-05,10.661310195922852,10.84024863273989,10.609359417985047,10.84024863273989,249200
2000-01-06,10.78252124786377,10.86333243494626,10.713254516078777,10.730571903642659,271600
2000-01-07,11.29047966003418,11.29047966003418,10.897968097210907,10.897968097210907,140000
2000-01-10,11.232755661010742,11.302022396844313,11.140400013232648,11.27893348489979,83800
2000-01-11,11.169256210327148,11.313561132398588,11.117305480101878,11.267383331858186,59200
2000-01-12,11.10576343536377,11.198119056447876,11.059585624821716,11.198119056447876,106200
2000-01-13,11.163485527038574,11.198118884413047,11.065358385761693,11.163485527038574,141200
2000-01-14,11.134629249572754,11.20389599013235,11.134629249572754,11.175034143614797,205200
2000-01-18,11.071138381958008,11.128860688433285,10.955693769007455,11.082682843253064,107600
2000-01-19,11.048043251037598,11.180805185944577,11.048043251037598,11.065360637866858,227600
2000-01-20,10.897967338562012,11.105767563237983,10.840245053929799,11.105767563237983,322800
2000-01-21,10.672845840454102,10.909506385468578,10.672845840454102,10.909506385468578,340400
2000-01-24,10.274566650390625,10.759433840633779,10.274566650390625,10.747889383723226,10200
2000-01-25,10.338057518005371,10.366917943520232,10.205295614779383,10.309195683255643,126000
2000-01-26,10.41309642791748,10.418869358936245,10.23992963587894,10.23992963587894,76200
2000-01-27,10.384238243103027,10.49390986379458,10.216842936697693,10.49390986379458,238200
2000-01-28,9.974409103393555,10.257248955040268,9.939775738451216,10.216842657989925,24800
2000-01-31,10.04945182800293,10.04945182800293,9.928234309145534,9.928234309145534,21600
2000-02-01,10.41309642791748,10.41309642791748,10.136029560655818,10.136029560655818,259800
2000-02-02,10.343832969665527,10.447733077619757,10.343832969665527,10.4361886211804,10600
2000-02-03,10.384238243103027,10.447732042611765,10.355376400246136,10.447732042611765,52400
2000-02-04,10.366921424865723,10.476594460815493,10.343832513006333,10.476594460815493,46200
2000-02-07,10.147576332092285,10.2976542528172,10.147576332092285,10.2976542528172,41600
2000-02-08,10.378466606140137,10.44196182280877,10.228388668565252,10.228388668565252,411400
2000-02-09,10.205300331115723,10.41310056410224,10.187984349651272,10.41310056410224,57200
2000-02-10,10.112942695617676,10.222615723989144,10.078309330221725,10.222615723989144,20200
2000-02-11,9.96863842010498,10.176438627260477,9.887827228433398,10.176438627260477,66000
2000-02-14,10.020586013793945,10.0898527373916,9.962863744129235,9.962863744129235,5600
2000-02-15,10.04367733001709,10.04367733001709,9.882054936200722,10.032132873315922,15800
2000-02-16,9.651162147521973,9.974406812749981,9.651162147521973,9.974406812749981,36000
2000-02-17,9.374098777770996,9.720432476457118,9.327920951279514,9.720432476457118,134000
2000-02-18,9.235564231872559,9.356781717033519,9.172070432396067,9.322148351163996,15000
2000-02-22,9.258652687072754,9.374097234293112,9.15475259457443,9.362552779571075,141400
2000-02-23,9.2297945022583,9.351010601737123,9.177843738741991,9.351010601737123,686000
2000-02-24,8.93541145324707,9.154756178843575,8.825739795066692,9.154756178843575,217800
2000-02-25,8.970041275024414,9.108574731009348,8.93540791102818,8.93540791102818,62600
