Date,Close,High,Low,Open,Volume
2000-01-03,18.030521392822266,18.430982593854612,17.932847929155837,18.430982593854612,82800
2000-01-04,17.53237533569336,17.883999576409213,17.464003955554166,17.79609351623025,146900
2000-01-05,17.454240798950195,17.581216249642054,17.327265348258337,17.503077510754757,129200
2000-01-06,17.68865966796875,17.73749638709622,17.38587200937845,17.454243416156906,54000
2000-01-07,18.362607955932617,18.362607955932617,17.89377541237689,17.89377541237689,32900
2000-01-10,18.362607955932617,18.518885470451192,18.304003887988152,18.460281402506727,122500
2000-01-11,18.12818717956543,18.421207446476508,18.12818717956543,18.421207446476508,109800
2000-01-12,17.913307189941406,18.079352022127342,17.913307189941406,18.079352022127342,39900
2000-01-13,18.25516128540039,18.29423065144726,18.030512430630885,18.16725521179493,189700
2000-01-14,18.12818717956543,18.313766681942447,18.059815783952846,18.303999339712078,5700
2000-01-18,18.10865020751953,18.18678893549157,17.981674774564972,17.991442115561476,83600
2000-01-19,18.0500545501709,18.14772800552897,18.0500545501709,18.128193314457352,62800
2000-01-20,17.93283462524414,18.128181407654207,17.737487842834074,18.128181407654207,49600
2000-01-21,17.708192825317383,17.98167842879719,17.708192825317383,17.91330702792724,45700
2000-01-24,17.200288772583008,17.844933326240294,17.19052143086093,17.825398642796134,51600
2000-01-25,17.102615356445312,17.12215003989071,16.76075839615086,16.97563991405023,89700
2000-01-26,17.23935317993164,17.346793907965207,16.418896711311664,17.044006401688787,93400
2000-01-27,17.3370304107666,17.678887348443688,17.278426364307673,17.278426364307673,156000
2000-01-28,16.877971649169922,17.337036850275815,16.877971649169922,17.268665437345152,17600
2000-01-31,16.99517250061035,17.063543884233496,16.790058349740917,16.790058349740917,45700
2000-02-01,16.877971649169922,16.97564509621373,16.819367580943638,16.97564509621373,5500
2000-02-02,16.887727737426758,17.024470472142763,16.79982169368075,17.024470472142763,3500
2000-02-03,16.877971649169922,16.97564509621373,16.72169413389983,16.956110406804967,107900
2000-02-04,16.946346282958984,17.063554441688385,16.917044243276635,17.063554441688385,31400
2000-02-07,16.6533145904541,16.838894049233357,16.56540853103235,16.838894049233357,43800
2000-02-08,16.7216854095459,16.93656688093025,16.69238339072076,16.93656688093025,119600
2000-02-09,16.545873641967773,16.711918418776186,16.487269603094216,16.711918418776186,58400
2000-02-10,16.26262855529785,16.487277478283946,16.252861210820193,16.44820810037332,65200
2000-02-11,15.920767784118652,16.291926787674793,15.83286170432904,16.291926787674793,50400
2000-02-14,16.17471694946289,16.194251631769006,15.910998738330344,15.940300761789516,4900
2000-02-15,16.457963943481445,16.61424134591213,16.13564180096816,16.204013164531585,21200
2000-02-16,16.418914794921875,16.53612299095939,16.350543347233327,16.516588291619804,77400
2000-02-17,16.487274169921875,16.52634353999278,16.34076403215598,16.487274169921875,16400
2000-02-18,16.125886917114258,16.56541745089387,16.06728284594364,16.555650105698767,115300
2000-02-22,16.389604568481445,16.40913925807439,16.125886258976678,16.40913925807439,46900
2000-02-23,16.26262855529785,16.497044822761602,16.26262855529785,16.497044822761602,63100
2000-02-24,16.11611557006836,16.2528583688447,15.891466686364376,16.2528583688447,19500
2000-02-25,15.832859992980957,16.14541490956047,15.813325310694736,16.0770435215587,26700
2000-02-28,15.881695747375488,16.13564660188457,15.62774489286641,15.89146308793353,463900
2000-02-29,16.057512283325195,16.096581656277326,15.989140880658969,16.018442910373064,9100
2000-03-01,15.969606399536133,16.194255296899637,15.94030436944524,16.06727983317244,2408000
2000-03-02,16.028207778930664,16.13564853796067,15.881697652980657,16.116113854500668,421400
2000-03-03,16.467737197875977,16.633781997617312,16.26262303348962,16.272390374650875,41200
2000-03-06,16.399370193481445,16.555647693836242,16.262627380671,16.40913753725362,292100
2000-03-07,15.744952201843262,16.53610674796566,15.744952201843262,16.53610674796566,50300
