Date,Close,High,Low,Open,Volume
1998-12-22,5.695552825927734,5.726153510193676,5.676426931332135,5.707027615598077,30400
1998-12-23,5.814133644104004,5.814133644104004,5.70703118223893,5.714681358086436,135600
1998-12-24,5.78353214263916,5.829433191390265,5.77588196784731,5.829433191390265,24600
1998-12-28,5.752928733825684,5.814130103334468,5.714677877882694,5.814130103334468,27000
1998-12-29,5.810309410095215,5.810309410095215,5.714681738702611,5.768232973201832,44000
1998-12-30,5.722330093383789,5.806482006521786,5.718505473352532,5.806482006521786,43600
1998-12-31,5.714679718017578,5.714679718017578,5.68407902340972,5.714679718017578,26000
1999-01-04,5.710854530334473,5.814131397438421,5.699378804067925,5.699378804067925,57200
1999-01-05,5.680252552032471,5.745278539949377,5.672602380874083,5.745278539949377,85400
1999-01-06,5.867681503295898,5.875331674747393,5.7070279028145245,5.745278760071995,112800
1999-01-07,5.840907573699951,5.8715082658113875,5.772056016449219,5.867682712367952,145200
1999-01-08,5.867681503295898,6.013034760874285,5.722328245717513,5.875331674747393,842200
1999-01-11,5.7567572593688965,5.821783281124622,5.737631354590627,5.814133105985168,70000
1999-01-12,5.668780326843262,5.775882789158789,5.661130150963581,5.752932261519748,178400
1999-01-13,5.5846266746521,5.676428756975148,5.554025980544417,5.569326327598258,84800
1999-01-14,5.4775238037109375,5.59992657027431,5.4775238037109375,5.569325878633467,140000
1999-01-15,5.561676502227783,5.569326676233599,5.4966504901079185,5.523425632198706,21400
1999-01-19,5.561676502227783,5.584627024245229,5.515775458192891,5.584627024245229,25600
1999-01-20,5.515771865844727,5.584623387054994,5.511947248262307,5.531072203891453,31600
1999-01-21,5.561676502227783,5.607577546262676,5.508125284187075,5.515775458192891,47800
1999-01-22,5.531075477600098,5.584626692459296,5.523425304048783,5.569326345356668,38600
1999-01-25,5.523425102233887,5.5540257953210554,5.477524062603134,5.5540257953210554,36400
1999-01-26,5.469871997833252,5.531073362843974,5.4239709740752104,5.531073362843974,51400
1999-01-27,5.370422840118408,5.477525289921339,5.355122490146561,5.477525289921339,74200
1999-01-28,5.339818954467773,5.385719976999015,5.293917931936532,5.385719976999015,61600
1999-01-29,5.339818954467773,5.339818954467773,5.24801690940529,5.309218272780279,37200
1999-02-01,5.286268711090088,5.355120257254793,5.286268711090088,5.3398199136626365,46200
1999-02-02,5.293920993804932,5.339822042884165,5.270970469265315,5.293920993804932,53000
1999-02-03,5.416322708129883,5.446923401396154,5.324520628331071,5.324520628331071,58800
1999-02-04,5.446921348571777,5.462221689438552,5.401020325971453,5.416320666838228,52000
1999-02-05,5.5999274253845215,5.61522777354131,5.43162359565985,5.462224291973427,132000
1999-02-08,5.676428318023682,5.676428318023682,5.615226934540947,5.622877107476288,62200
1999-02-09,5.569326400756836,5.6840790051680345,5.569326400756836,5.6840790051680345,128600
1999-02-10,5.5846266746521,5.645828062867466,5.554025980544417,5.59227684817902,138600
1999-02-11,5.538725852966309,5.561676374456501,5.454573940835605,5.561676374456501,433600
1999-02-12,5.42397403717041,5.538726661370067,5.42397403717041,5.477525261796917,484600
1999-02-16,5.385721206665039,5.492823617024856,5.332170001485131,5.466048481364355,73200
1999-02-17,5.33217191696167,5.4086736661289825,5.324521742044938,5.355122441711863,83400
1999-02-18,5.347468852996826,5.378069533128424,5.27096715266783,5.324518342898127,166000
1999-02-19,5.3168721199035645,5.378073525600296,5.270971065631016,5.370423349888205,260600
1999-02-22,5.370422840118408,5.385723190090256,5.309221440231019,5.355122490146561,159000
